"ITTER107","Territory","TIPO_DATO7","Data type","ISO_A","Country of birth","TIME","Select time","Value","Flag Codes","Flags"
"ITF43","Taranto","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",10.33,,
"ITF43","Taranto","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",10.76,,
"ITF43","Taranto","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",10.97,,
"ITF43","Taranto","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",22.45,,
"ITF43","Taranto","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",27.91,,
"ITF43","Taranto","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",24.04,,
"ITF44","Brindisi","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",7.78,,
"ITF44","Brindisi","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",7.91,,
"ITF44","Brindisi","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",7.96,,
"ITF44","Brindisi","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",11.8,,
"ITF44","Brindisi","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",12.15,,
"ITF44","Brindisi","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",12.51,,
"ITG","Isole","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",12.2,,
"ITG","Isole","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",12.45,,
"ITG","Isole","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",12.54,,
"ITG","Isole","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.6,,
"ITG","Isole","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.72,,
"ITG","Isole","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.94,,
"ITG","Isole","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",16.71,,
"ITG","Isole","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",17.13,,
"ITG","Isole","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",17.19,,
"ITG1","Sicilia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",15.07,,
"ITG1","Sicilia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",16.04,,
"ITG1","Sicilia","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",15.65,,
"ITG1","Sicilia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",10.56,,
"ITG1","Sicilia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",10.66,,
"ITG1","Sicilia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",10.86,,
"ITG1","Sicilia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",23.96,,
"ITG1","Sicilia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",26.05,,
"ITG1","Sicilia","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",24.7,,
"ITG11","Trapani","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",7.84,,
"ITG11","Trapani","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",7.9,,
"ITG11","Trapani","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.06,,
"ITG11","Trapani","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",11.41,,
"ITG11","Trapani","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",11.77,,
"ITG11","Trapani","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",12.01,,
"ITG12","Palermo","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",13.25,,
"ITG12","Palermo","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",13.32,,
"ITG12","Palermo","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",13.48,,
"ITG12","Palermo","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.82,,
"ITG12","Palermo","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.87,,
"ITG12","Palermo","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",9.1,,
"ITG13","Messina","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",14.47,,
"ITG13","Messina","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",15,,
"ITG13","Messina","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",15.44,,
"ITG28","Oristano","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",15.24,,
"ITG28","Oristano","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",15.5,,
"ITG28","Oristano","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",15.76,,
"ITC16","Cuneo","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.31,,
"ITC16","Cuneo","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.49,,
"ITC16","Cuneo","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.46,,
"ITC16","Cuneo","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",13.32,,
"ITC16","Cuneo","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",13.78,,
"ITC16","Cuneo","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",13.9,,
"ITC17","Asti","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",13.56,,
"ITC17","Asti","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",13.8,,
"ITC17","Asti","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",13.84,,
"ITC17","Asti","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",9.34,,
"ITC17","Asti","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",9.58,,
"ITC17","Asti","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",9.69,,
"ITC18","Alessandria","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",18.33,,
"ITC18","Alessandria","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",18.97,,
"ITC18","Alessandria","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",18.62,,
"ITF41","Foggia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",7.5,,
"ITF41","Foggia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",7.54,,
"ITF41","Foggia","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",7.77,,
"ITF41","Foggia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",11.3,,
"ITF41","Foggia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",11.74,,
"ITF41","Foggia","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",11.69,,
"ITF42","Bari","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",11.97,,
"ITF42","Bari","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",12.05,,
"ITF42","Bari","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",12.32,,
"ITF42","Bari","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.54,,
"ITF42","Bari","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.56,,
"ITF42","Bari","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.81,,
"ITF43","Taranto","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",14.66,,
"ITF43","Taranto","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",17.38,,
"ITF43","Taranto","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",15.64,,
"ITG2","Sardegna","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",16.47,,
"ITG2","Sardegna","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",16.71,,
"ITG2","Sardegna","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",16.82,,
"ITG25","Sassari","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",10.52,,
"ITG25","Sassari","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",10.59,,
"ITG25","Sassari","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",10.79,,
"ITG25","Sassari","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2018","2018",21.13,,
"ITG25","Sassari","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2019","2019",23.09,,
"ITG25","Sassari","HOUWAG_ENTEMP_NIND_MI","Gross hourly wage per hour paid of employee jobs in euro (ninth decile).","WORLD","All countries of the world","2020","2020",22.2,,
"ITG26","Nuoro","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2018","2018",8.15,,
"ITG26","Nuoro","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2019","2019",8.25,,
"ITG26","Nuoro","HOUWAG_ENTEMP_FIRD_MI","Gross hourly wage per hour paid of employee jobs in euro (first decile).","WORLD","All countries of the world","2020","2020",8.27,,
"ITG26","Nuoro","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2018","2018",11.21,,
"ITG26","Nuoro","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2019","2019",11.63,,
"ITG26","Nuoro","HOUWAG_ENTEMP_MED_MI","Gross hourly wage per hour paid of employee jobs  in euros (median).","WORLD","All countries of the world","2020","2020",11.64,,
"ITG27","Cagliari","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2018","2018",12.83,,
"ITG27","Cagliari","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2019","2019",13.07,,
"ITG27","Cagliari","HOUWAG_ENTEMP_AV_MI","Gross hourly wage per hour paid of employee jobs in euro (average).","WORLD","All countries of the world","2020","2020",13.23,,
