"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.2,,
"DEU","Germany","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,2.9,,
"DEU","Germany","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,3.1,,
"DEU","Germany","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.2,,
"DEU","Germany","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,83.1,,
"DEU","Germany","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,83.5,,
"DEU","Germany","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,81.4,,
"DEU","Germany","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,83,,
"DEU","Germany","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,74.6,,
"DEU","Germany","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,75.3,,
"DEU","Germany","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,73.7,,
"DEU","Germany","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,75.2,,
"DEU","Germany","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,2.5,,
"DEU","Germany","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,2.3,,
"DEU","Germany","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,2.7,,
"DEU","Germany","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,2.7,,
"DEU","Germany","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,76.5,,
"DEU","Germany","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,77.1,,
"DEU","Germany","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,75.6,,
"DEU","Germany","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,77.3,,
"DEU","Germany","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,77.5,,
"DEU","Germany","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,78.2,,
"DEU","Germany","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,76.3,,
"DEU","Germany","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,77.8,,
"DEU","Germany","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,2.9,,
"DEU","Germany","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,2.6,,
"DEU","Germany","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,2.8,,
"DEU","Germany","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3,,
"DEU","Germany","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,79.9,,
"DEU","Germany","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,80.3,,
"DEU","Germany","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,78.6,,
"DEU","Germany","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,80.2,,
"GRC","Greece","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,64.5,,
"GRC","Greece","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,65.7,,
"GRC","Greece","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,62.7,,
"GRC","Greece","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,66.2,,
"GRC","Greece","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,14.8,,
"GRC","Greece","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,13.1,,
"GRC","Greece","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,13.6,,
"GRC","Greece","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,11.1,,
"GRC","Greece","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,75.6,,
"GRC","Greece","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,75.7,,
"GRC","Greece","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,73,,
"GRC","Greece","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,74.4,,
"GRC","Greece","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,45.8,,
"GRC","Greece","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,47.9,,
"GRC","Greece","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,45.2,,
"GRC","Greece","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,48.6,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,23.3,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,20.3,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,20.1,,
"GRC","Greece","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,18.2,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,59.7,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,60.1,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,56.8,,
"GRC","Greece","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,59.4,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,55.1,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,56.8,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,53.9,,
"GRC","Greece","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,57.4,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,18.6,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,16.3,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,16.5,,
"GRC","Greece","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,16.5,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,67.7,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,67.9,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,64.8,,
"GRC","Greece","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,66.9,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,76.2,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,77.2,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,77,,
"HUN","Hungary","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,77.7,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.5,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.4,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,4.1,,
"HUN","Hungary","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,3.9,,
"HUN","Hungary","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,79,,
"HUN","Hungary","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,79.9,,
"HUN","Hungary","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,80.3,,
"HUN","Hungary","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,80.9,,
"HUN","Hungary","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,62.3,,
"HUN","Hungary","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,62.7,,
"HUN","Hungary","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,66.7,,
"HUN","Hungary","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,67.9,,
"HUN","Hungary","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,4,,
"HUN","Hungary","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.6,,
"HUN","Hungary","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,4.1,,
"HUN","Hungary","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,4.3,,
"HUN","Hungary","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,64.9,,
"HUN","Hungary","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,65,,
"HUN","Hungary","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,69.6,,
"HUN","Hungary","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,71,,
"HUN","Hungary","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,69.2,,
"HUN","Hungary","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,69.9,,
"HUN","Hungary","NB","Native-born","TOT","Total","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,71.7,,
"HUN","Hungary","NB","Native-born","TOT","Total","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,72.8,,
"HUN","Hungary","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,3.7,,
"HUN","Hungary","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.5,,
"HUN","Hungary","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,4,,
"HUN","Hungary","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,4.1,,
"HUN","Hungary","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,71.9,,
"HUN","Hungary","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,72.4,,
"HUN","Hungary","NB","Native-born","TOT","Total","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,74.9,,
"HUN","Hungary","NB","Native-born","TOT","Total","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,76,,
"ISL","Iceland","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,87.6,,
"ISL","Iceland","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,86.2,,
"ISL","Iceland","NB","Native-born","MEN","Men","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,83.7,,
"ISL","Iceland","NB","Native-born","MEN","Men","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,82.8,,
"ISL","Iceland","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,2.7,,
"ISL","Iceland","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.9,,
"ISL","Iceland","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,4.7,,
"ISL","Iceland","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.2,,
"ISL","Iceland","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,90,,
"ISL","Iceland","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,89.7,,
"ISL","Iceland","NB","Native-born","MEN","Men","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,88,,
"ISL","Iceland","NB","Native-born","MEN","Men","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,87.4,,
"ISL","Iceland","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,83,,
"ISL","Iceland","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,82.2,,
"ISL","Iceland","NB","Native-born","WMN","Women","N_RATE","Employment rate","2020","2020","PC","Percentage","0","Units",,,78.1,,
"ISL","Iceland","NB","Native-born","WMN","Women","N_RATE","Employment rate","2021","2021","PC","Percentage","0","Units",,,77.9,,
"ISL","Iceland","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,2.3,,
"ISL","Iceland","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,3.1,,
"ISL","Iceland","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2020","2020","PC","Percentage","0","Units",,,4.6,,
"ISL","Iceland","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2021","2021","PC","Percentage","0","Units",,,5.2,,
"ISL","Iceland","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,84.9,,
"ISL","Iceland","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,84.8,,
"ISL","Iceland","NB","Native-born","WMN","Women","P_RATE","Participation rate","2020","2020","PC","Percentage","0","Units",,,82,,
"ISL","Iceland","NB","Native-born","WMN","Women","P_RATE","Participation rate","2021","2021","PC","Percentage","0","Units",,,82.2,,
"ISL","Iceland","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,85.4,,
"ISL","Iceland","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,84.3,,
